sample_id,uid,ai_chrom_index,n_ai_peaks,n_trad_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order,plot_path
test3_28,chlorpyrifos-methyl-2,518,2,1,0,1,RED,937,plots\test3_28\0937_chrom518_chlorpyrifos-methyl-2_RED.png
test3_22,fensulfothion oxon sulfone-1,89,1,1,0,0,GREEN,938,plots\test3_22\0938_chrom089_fensulfothion oxon sulfone-1_GREEN.png
test3_3,pyrisoxazole-1,303,2,1,0,1,RED,939,plots\test3_3\0939_chrom303_pyrisoxazole-1_RED.png
test3_40,fenarimol-2,378,1,1,0,0,GREEN,940,plots\test3_40\0940_chrom378_fenarimol-2_GREEN.png
test3_43,chlorpyrifos-1,635,1,1,0,0,GREEN,941,plots\test3_43\0941_chrom635_chlorpyrifos-1_GREEN.png
test3_15,chlorantraniliprole-2,254,1,1,0,0,GREEN,942,plots\test3_15\0942_chrom254_chlorantraniliprole-2_GREEN.png
test3_27,triticonazole-1,373,1,1,0,0,GREEN,943,plots\test3_27\0943_chrom373_triticonazole-1_GREEN.png
test3_15,pyrazosulfuron-ethyl-2,352,1,1,0,0,GREEN,944,plots\test3_15\0944_chrom352_pyrazosulfuron-ethyl-2_GREEN.png
test3_47,flubendiamide-2,504,2,1,1,0,GREEN,945,plots\test3_47\0945_chrom504_flubendiamide-2_GREEN.png
test3_19,fluazifop-1,617,1,1,0,0,GREEN,946,plots\test3_19\0946_chrom617_fluazifop-1_GREEN.png
test3_48,molinate-1,313,1,1,0,0,GREEN,947,plots\test3_48\0947_chrom313_molinate-1_GREEN.png
test3_14,cyflumetofen-1,609,5,1,2,2,RED,948,plots\test3_14\0948_chrom609_cyflumetofen-1_RED.png
test3_55,carbendazim-2,56,2,1,0,1,RED,949,plots\test3_55\0949_chrom056_carbendazim-2_RED.png
test3_29,fenaminstrobin-2,588,1,1,0,0,GREEN,950,plots\test3_29\0950_chrom588_fenaminstrobin-2_GREEN.png
test3_34,methoprene-1,693,1,1,0,0,GREEN,951,plots\test3_34\0951_chrom693_methoprene-1_GREEN.png
test3_13,flumetralin-2,664,2,1,0,1,RED,952,plots\test3_13\0952_chrom664_flumetralin-2_RED.png
test3_31,epoxiconazole-1,405,1,1,0,0,GREEN,953,plots\test3_31\0953_chrom405_epoxiconazole-1_GREEN.png
test3_35,pyraclostrobin-1,529,1,1,0,0,GREEN,954,plots\test3_35\0954_chrom529_pyraclostrobin-1_GREEN.png
test3_7,thifluzamide-2,414,1,1,0,0,GREEN,955,plots\test3_7\0955_chrom414_thifluzamide-2_GREEN.png
test3_13,amisulbrom-1,567,2,1,0,1,RED,956,plots\test3_13\0956_chrom567_amisulbrom-1_RED.png
test3_35,tolclofos-methyl-2,502,1,1,0,0,GREEN,957,plots\test3_35\0957_chrom502_tolclofos-methyl-2_GREEN.png
test3_10,fenoxaprop-P-ethyl-1,591,1,1,0,0,GREEN,958,plots\test3_10\0958_chrom591_fenoxaprop-P-ethyl-1_GREEN.png
test3_12,furathiocarb-2,622,1,1,0,0,GREEN,959,plots\test3_12\0959_chrom622_furathiocarb-2_GREEN.png
test3_37,pyrimorph-1,509,1,1,0,0,GREEN,960,plots\test3_37\0960_chrom509_pyrimorph-1_GREEN.png
test3_31,triflumizole metabolite FM-6-1-1,105,1,1,0,0,GREEN,961,plots\test3_31\0961_chrom105_triflumizole metabolite FM-6-1-1_GREEN.png
test3_19,pyraflufen-ethyl-1,499,1,1,0,0,GREEN,962,plots\test3_19\0962_chrom499_pyraflufen-ethyl-1_GREEN.png
test3_30,fensulfothion oxon sulfone-1,89,1,1,0,0,GREEN,963,plots\test3_30\0963_chrom089_fensulfothion oxon sulfone-1_GREEN.png
test3_43,spirodiclofen-2,684,1,1,0,0,GREEN,964,plots\test3_43\0964_chrom684_spirodiclofen-2_GREEN.png
test3_39,linuron-2,264,1,1,0,0,GREEN,965,plots\test3_39\0965_chrom264_linuron-2_GREEN.png
test3_18,isoprocarb-2,186,1,1,0,0,GREEN,966,plots\test3_18\0966_chrom186_isoprocarb-2_GREEN.png
test3_38,chlorbenzuron-1,441,1,1,0,0,GREEN,967,plots\test3_38\0967_chrom441_chlorbenzuron-1_GREEN.png
test3_32,tolclofos-methyl-1,501,1,1,0,0,GREEN,968,plots\test3_32\0968_chrom501_tolclofos-methyl-1_GREEN.png
test3_15,novaluron-2,606,1,1,0,0,GREEN,969,plots\test3_15\0969_chrom606_novaluron-2_GREEN.png
test3_36,propyrisulfuron-1,359,1,1,0,0,GREEN,970,plots\test3_36\0970_chrom359_propyrisulfuron-1_GREEN.png
test3_16,simazine-1,137,1,1,0,0,GREEN,971,plots\test3_16\0971_chrom137_simazine-1_GREEN.png
test3_34,fluopicolide-1,321,1,1,0,0,GREEN,972,plots\test3_34\0972_chrom321_fluopicolide-1_GREEN.png
test3_55,metamifop-2,616,1,1,0,0,GREEN,973,plots\test3_55\0973_chrom616_metamifop-2_GREEN.png
test3_32,parathion-1,427,1,1,0,0,GREEN,974,plots\test3_32\0974_chrom427_parathion-1_GREEN.png
test3_30,ethofumesate-1,281,1,1,0,0,GREEN,975,plots\test3_30\0975_chrom281_ethofumesate-1_GREEN.png
test3_26,clethodim sulfone-2,232,2,1,1,0,GREEN,976,plots\test3_26\0976_chrom232_clethodim sulfone-2_GREEN.png
test3_41,thiacloprid-1,75,1,1,0,0,GREEN,977,plots\test3_41\0977_chrom075_thiacloprid-1_GREEN.png
test3_15,methamidophos-2,2,3,1,0,3,RED,978,plots\test3_15\0978_chrom002_methamidophos-2_RED.png
test3_28,bifenox-1,535,1,1,0,0,GREEN,979,plots\test3_28\0979_chrom535_bifenox-1_GREEN.png
test3_25,methidathion-1,235,1,1,0,0,GREEN,980,plots\test3_25\0980_chrom235_methidathion-1_GREEN.png
test3_8,phosphamidon-1,103,1,1,0,1,YELLOW,981,plots\test3_8\0981_chrom103_phosphamidon-1_YELLOW.png
test3_15,sedaxane-1,345,2,1,0,1,RED,982,plots\test3_15\0982_chrom345_sedaxane-1_RED.png
test3_13,triadimenol-1,347,1,1,0,0,GREEN,983,plots\test3_13\0983_chrom347_triadimenol-1_GREEN.png
test3_19,methiocarb sulfoxide-1,47,1,1,0,0,GREEN,984,plots\test3_19\0984_chrom047_methiocarb sulfoxide-1_GREEN.png
test3_56,fensulfothion oxon sulfone-2,90,1,1,0,0,GREEN,985,plots\test3_56\0985_chrom090_fensulfothion oxon sulfone-2_GREEN.png
test3_28,ivermectin B1a-1,703,1,1,0,0,GREEN,986,plots\test3_28\0986_chrom703_ivermectin B1a-1_GREEN.png
test3_4,difenoconazole-2,550,1,1,0,0,GREEN,987,plots\test3_4\0987_chrom550_difenoconazole-2_GREEN.png
test3_53,etoxazole-1,669,1,1,0,0,GREEN,988,plots\test3_53\0988_chrom669_etoxazole-1_GREEN.png
test3_37,spirotetramat-enol-2,36,1,1,0,0,GREEN,989,plots\test3_37\0989_chrom036_spirotetramat-enol-2_GREEN.png
test3_43,cyantraniliprole-1,169,1,1,0,0,GREEN,990,plots\test3_43\0990_chrom169_cyantraniliprole-1_GREEN.png
test3_30,triadimefon-1,343,1,1,0,0,GREEN,991,plots\test3_30\0991_chrom343_triadimefon-1_GREEN.png
test3_31,malathion-2,332,1,1,0,0,GREEN,992,plots\test3_31\0992_chrom332_malathion-2_GREEN.png
test3_40,quinalphos-2,440,1,1,0,0,GREEN,993,plots\test3_40\0993_chrom440_quinalphos-2_GREEN.png
test3_28,disulfoton sulfone-2,188,1,1,0,0,GREEN,994,plots\test3_28\0994_chrom188_disulfoton sulfone-2_GREEN.png
test3_46,metolcarb-1,101,1,1,0,0,GREEN,995,plots\test3_46\0995_chrom101_metolcarb-1_GREEN.png
test3_3,methoxyfenozide-2,368,3,1,0,3,RED,996,plots\test3_3\0996_chrom368_methoxyfenozide-2_RED.png
test3_6,metazosulfuron-1,241,1,1,0,0,GREEN,997,plots\test3_6\0997_chrom241_metazosulfuron-1_GREEN.png
test3_8,imidaclothiz-2,46,1,1,0,1,YELLOW,998,plots\test3_8\0998_chrom046_imidaclothiz-2_YELLOW.png
test3_40,triasulfuron-2,118,1,1,0,0,GREEN,999,plots\test3_40\0999_chrom118_triasulfuron-2_GREEN.png
test3_11,fenthion sulfone-2,166,2,1,0,1,RED,1000,plots\test3_11\1000_chrom166_fenthion sulfone-2_RED.png
test3_19,fenoxaprop-P-ethyl-1,591,1,1,0,0,GREEN,1001,plots\test3_19\1001_chrom591_fenoxaprop-P-ethyl-1_GREEN.png
test3_31,metaflumizone-2,648,1,1,0,0,GREEN,1002,plots\test3_31\1002_chrom648_metaflumizone-2_GREEN.png
test3_9,tebuconazole-1,465,2,1,0,1,RED,1003,plots\test3_9\1003_chrom465_tebuconazole-1_RED.png
test3_31,novaluron-1,605,1,1,0,0,GREEN,1004,plots\test3_31\1004_chrom605_novaluron-1_GREEN.png
test3_55,metrafenone-2,534,1,1,0,0,GREEN,1005,plots\test3_55\1005_chrom534_metrafenone-2_GREEN.png
test3_35,tau-fluvalinate-2,692,2,1,1,0,GREEN,1006,plots\test3_35\1006_chrom692_tau-fluvalinate-2_GREEN.png
test3_11,fenoxanil-1,421,1,1,0,0,GREEN,1007,plots\test3_11\1007_chrom421_fenoxanil-1_GREEN.png
test3_9,napropamide-1,387,2,1,0,1,RED,1008,plots\test3_9\1008_chrom387_napropamide-1_RED.png
test3_43,tolfenpyrad-1,631,1,1,0,0,GREEN,1009,plots\test3_43\1009_chrom631_tolfenpyrad-1_GREEN.png
test3_13,metolachlor-1,395,1,1,0,0,GREEN,1010,plots\test3_13\1010_chrom395_metolachlor-1_GREEN.png
test3_53,ethoprophos-1,389,1,1,0,0,GREEN,1011,plots\test3_53\1011_chrom389_ethoprophos-1_GREEN.png
test3_29,flumorph-2,244,1,1,0,0,GREEN,1012,plots\test3_29\1012_chrom244_flumorph-2_GREEN.png
test3_40,hexythiazox-2,650,1,1,0,0,GREEN,1013,plots\test3_40\1013_chrom650_hexythiazox-2_GREEN.png
test3_31,coumaphos-1,511,1,1,0,0,GREEN,1014,plots\test3_31\1014_chrom511_coumaphos-1_GREEN.png
test3_13,fenpropidin-2,228,2,1,1,0,GREEN,1015,plots\test3_13\1015_chrom228_fenpropidin-2_GREEN.png
test3_4,isoxaflutole-1,219,1,1,0,0,GREEN,1016,plots\test3_4\1016_chrom219_isoxaflutole-1_GREEN.png
test3_46,phenmedipham-2,250,1,1,0,0,GREEN,1017,plots\test3_46\1017_chrom250_phenmedipham-2_GREEN.png
test3_9,metolcarb-2,102,3,1,0,3,RED,1018,plots\test3_9\1018_chrom102_metolcarb-2_RED.png
test3_41,pretilachlor-1,577,1,1,0,0,GREEN,1019,plots\test3_41\1019_chrom577_pretilachlor-1_GREEN.png
test3_6,mepronil-1,329,1,1,0,0,GREEN,1020,plots\test3_6\1020_chrom329_mepronil-1_GREEN.png
test3_35,etofenprox-1,695,1,1,0,0,GREEN,1021,plots\test3_35\1021_chrom695_etofenprox-1_GREEN.png
test3_20,terbufos-1,595,1,1,0,1,YELLOW,1022,plots\test3_20\1022_chrom595_terbufos-1_YELLOW.png
test3_24,orthosulfamuron-1,225,1,1,0,0,GREEN,1023,plots\test3_24\1023_chrom225_orthosulfamuron-1_GREEN.png
test3_30,fenamidone-1,289,1,1,0,0,GREEN,1024,plots\test3_30\1024_chrom289_fenamidone-1_GREEN.png
test3_23,etoxazole-2,670,1,1,0,0,GREEN,1025,plots\test3_23\1025_chrom670_etoxazole-2_GREEN.png
test3_45,quizalofop-ethyl-1,593,1,1,0,0,GREEN,1026,plots\test3_45\1026_chrom593_quizalofop-ethyl-1_GREEN.png
test3_26,tralkoxydim-2,652,1,1,0,1,YELLOW,1027,plots\test3_26\1027_chrom652_tralkoxydim-2_YELLOW.png
test3_26,pyraoxystrobin-1,541,2,1,0,1,RED,1028,plots\test3_26\1028_chrom541_pyraoxystrobin-1_RED.png
test3_48,propoxur-1,129,1,1,0,0,GREEN,1029,plots\test3_48\1029_chrom129_propoxur-1_GREEN.png
test3_55,butralin-1,661,1,1,0,0,GREEN,1030,plots\test3_55\1030_chrom661_butralin-1_GREEN.png
test3_9,triadimefon-1,343,1,1,0,0,GREEN,1031,plots\test3_9\1031_chrom343_triadimefon-1_GREEN.png
test3_11,pyridaphenthion-1,363,1,1,0,0,GREEN,1032,plots\test3_11\1032_chrom363_pyridaphenthion-1_GREEN.png
test3_28,fenpropimorph-1,291,1,1,0,0,GREEN,1033,plots\test3_28\1033_chrom291_fenpropimorph-1_GREEN.png
test3_18,oxadiargyl-2,516,1,1,0,0,GREEN,1034,plots\test3_18\1034_chrom516_oxadiargyl-2_GREEN.png
test3_31,picoxystrobin-2,458,3,1,2,0,GREEN,1035,plots\test3_31\1035_chrom458_picoxystrobin-2_GREEN.png
test3_27,metamitron-1,63,1,1,0,0,GREEN,1036,plots\test3_27\1036_chrom063_metamitron-1_GREEN.png
test3_51,pretilachlor-2,578,1,1,0,0,GREEN,1037,plots\test3_51\1037_chrom578_pretilachlor-2_GREEN.png
test3_5,pyrethrins II-1,585,4,1,1,2,RED,1038,plots\test3_5\1038_chrom585_pyrethrins II-1_RED.png
test3_46,flusilazole-1,429,1,1,0,0,GREEN,1039,plots\test3_46\1039_chrom429_flusilazole-1_GREEN.png
test3_53,pirimicarb-1,167,1,1,0,0,GREEN,1040,plots\test3_53\1040_chrom167_pirimicarb-1_GREEN.png
test3_39,penthiopyrad-2,482,1,1,0,0,GREEN,1041,plots\test3_39\1041_chrom482_penthiopyrad-2_GREEN.png
test3_33,omethoate-1,7,1,1,0,0,GREEN,1042,plots\test3_33\1042_chrom007_omethoate-1_GREEN.png
test3_43,ethoxysulfuron-2,340,1,1,0,0,GREEN,1043,plots\test3_43\1043_chrom340_ethoxysulfuron-2_GREEN.png
test3_42,metolcarb-1,101,1,1,0,0,GREEN,1044,plots\test3_42\1044_chrom101_metolcarb-1_GREEN.png
test3_49,mefenacet-1,355,1,1,0,0,GREEN,1045,plots\test3_49\1045_chrom355_mefenacet-1_GREEN.png
test3_23,metribuzin-1,133,1,1,0,0,GREEN,1046,plots\test3_23\1046_chrom133_metribuzin-1_GREEN.png
test3_20,methoprene-1,693,2,1,0,1,RED,1047,plots\test3_20\1047_chrom693_methoprene-1_RED.png
test3_52,spinetoram L-1,641,1,1,0,0,GREEN,1048,plots\test3_52\1048_chrom641_spinetoram L-1_GREEN.png
test3_23,cyazofamid-1,401,1,1,0,0,GREEN,1049,plots\test3_23\1049_chrom401_cyazofamid-1_GREEN.png
test3_32,fenpyrazamine-1,369,1,1,0,0,GREEN,1050,plots\test3_32\1050_chrom369_fenpyrazamine-1_GREEN.png
test3_3,tebuthiuron-2,156,1,1,0,1,YELLOW,1051,plots\test3_3\1051_chrom156_tebuthiuron-2_YELLOW.png
test3_5,fenamiphos-2,432,1,1,0,0,GREEN,1052,plots\test3_5\1052_chrom432_fenamiphos-2_GREEN.png
test3_46,ethoprophos-1,389,1,1,0,0,GREEN,1053,plots\test3_46\1053_chrom389_ethoprophos-1_GREEN.png
test3_50,fenoxaprop-P-ethyl-2,592,1,1,0,0,GREEN,1054,plots\test3_50\1054_chrom592_fenoxaprop-P-ethyl-2_GREEN.png
test3_30,epoxiconazole-2,406,1,1,0,0,GREEN,1055,plots\test3_30\1055_chrom406_epoxiconazole-2_GREEN.png
test3_21,thifensulfuron-methyl-1,113,1,1,0,0,GREEN,1056,plots\test3_21\1056_chrom113_thifensulfuron-methyl-1_GREEN.png
test3_28,bendiocarb-1,125,1,1,0,0,GREEN,1057,plots\test3_28\1057_chrom125_bendiocarb-1_GREEN.png
test3_52,phosfolan-1,87,1,1,0,0,GREEN,1058,plots\test3_52\1058_chrom087_phosfolan-1_GREEN.png
test3_30,fensulfothion oxon sulfone-2,90,1,1,0,0,GREEN,1059,plots\test3_30\1059_chrom090_fensulfothion oxon sulfone-2_GREEN.png
test3_21,triticonazole-2,374,2,1,1,0,GREEN,1060,plots\test3_21\1060_chrom374_triticonazole-2_GREEN.png
test3_34,triadimefon-2,344,1,1,0,0,GREEN,1061,plots\test3_34\1061_chrom344_triadimefon-2_GREEN.png
test3_35,thifluzamide-1,413,1,1,0,0,GREEN,1062,plots\test3_35\1062_chrom413_thifluzamide-1_GREEN.png
test3_3,quizalofop-ethyl-2,594,1,1,0,0,GREEN,1063,plots\test3_3\1063_chrom594_quizalofop-ethyl-2_GREEN.png
test3_19,thifensulfuron-methyl-1,113,1,1,0,0,GREEN,1064,plots\test3_19\1064_chrom113_thifensulfuron-methyl-1_GREEN.png
test3_13,tau-fluvalinate-1,691,2,1,0,1,RED,1065,plots\test3_13\1065_chrom691_tau-fluvalinate-1_RED.png
test3_11,ethiprole-2,300,1,1,0,0,GREEN,1066,plots\test3_11\1066_chrom300_ethiprole-2_GREEN.png
test3_19,fenamiphos-2,432,1,1,0,0,GREEN,1067,plots\test3_19\1067_chrom432_fenamiphos-2_GREEN.png
test3_31,difenoconazole-2,550,1,1,0,0,GREEN,1068,plots\test3_31\1068_chrom550_difenoconazole-2_GREEN.png
test3_7,fenamiphos-2,432,1,1,0,0,GREEN,1069,plots\test3_7\1069_chrom432_fenamiphos-2_GREEN.png
test3_3,triazophos-2,362,1,1,0,0,GREEN,1070,plots\test3_3\1070_chrom362_triazophos-2_GREEN.png
test3_36,metalaxyl-2,224,1,1,0,0,GREEN,1071,plots\test3_36\1071_chrom224_metalaxyl-2_GREEN.png
test3_19,cadusafos-1,551,1,1,0,0,GREEN,1072,plots\test3_19\1072_chrom551_cadusafos-1_GREEN.png
test3_52,tebuthiuron-2,156,1,1,0,0,GREEN,1073,plots\test3_52\1073_chrom156_tebuthiuron-2_GREEN.png
test3_35,pyrisoxazole-1,303,2,1,0,1,RED,1074,plots\test3_35\1074_chrom303_pyrisoxazole-1_RED.png
test3_34,parathion-1,427,1,1,0,0,GREEN,1075,plots\test3_34\1075_chrom427_parathion-1_GREEN.png
test3_36,acetochlor-2,380,1,1,0,0,GREEN,1076,plots\test3_36\1076_chrom380_acetochlor-2_GREEN.png
test3_5,propoxur-2,130,1,1,0,1,YELLOW,1077,plots\test3_5\1077_chrom130_propoxur-2_YELLOW.png
test3_8,forchlorfenuron-2,214,1,1,0,0,GREEN,1078,plots\test3_8\1078_chrom214_forchlorfenuron-2_GREEN.png
test3_56,isazofos-2,358,1,1,0,0,GREEN,1079,plots\test3_56\1079_chrom358_isazofos-2_GREEN.png
test3_9,phenamacril-2,122,2,1,0,2,RED,1080,plots\test3_9\1080_chrom122_phenamacril-2_RED.png
test3_33,ethion-2,644,1,1,0,0,GREEN,1081,plots\test3_33\1081_chrom644_ethion-2_GREEN.png
test3_11,coumaphos-1,511,1,1,0,0,GREEN,1082,plots\test3_11\1082_chrom511_coumaphos-1_GREEN.png
test3_6,fensulfothion oxon-2,86,2,1,0,2,RED,1083,plots\test3_6\1083_chrom086_fensulfothion oxon-2_RED.png
test3_17,procymidone-2,342,2,1,0,1,RED,1084,plots\test3_17\1084_chrom342_procymidone-2_RED.png
test3_20,alachlor-1,381,1,1,0,0,GREEN,1085,plots\test3_20\1085_chrom381_alachlor-1_GREEN.png
test3_51,pretilachlor-1,577,1,1,0,0,GREEN,1086,plots\test3_51\1086_chrom577_pretilachlor-1_GREEN.png
test3_19,mandipropamid-2,336,1,1,0,0,GREEN,1087,plots\test3_19\1087_chrom336_mandipropamid-2_GREEN.png
test3_54,dinotefuran-1,13,1,1,0,0,GREEN,1088,plots\test3_54\1088_chrom013_dinotefuran-1_GREEN.png
test3_12,hexaconazole-1,485,1,1,0,0,GREEN,1089,plots\test3_12\1089_chrom485_hexaconazole-1_GREEN.png
test3_35,isoproturon-2,204,1,1,0,0,GREEN,1090,plots\test3_35\1090_chrom204_isoproturon-2_GREEN.png
test3_25,flubendiamide-2,504,4,1,0,4,RED,1091,plots\test3_25\1091_chrom504_flubendiamide-2_RED.png
test3_47,mefenacet-2,356,1,1,0,0,GREEN,1092,plots\test3_47\1092_chrom356_mefenacet-2_GREEN.png
test3_13,simazine-2,138,3,1,1,1,RED,1093,plots\test3_13\1093_chrom138_simazine-2_RED.png
test3_23,metolcarb-2,102,1,1,0,1,YELLOW,1094,plots\test3_23\1094_chrom102_metolcarb-2_YELLOW.png
test3_23,spirotetramat-1,403,1,1,0,0,GREEN,1095,plots\test3_23\1095_chrom403_spirotetramat-1_GREEN.png
test3_28,pendimethalin-1,645,1,1,0,0,GREEN,1096,plots\test3_28\1096_chrom645_pendimethalin-1_GREEN.png
test3_50,uniconazole-2,412,2,1,0,1,RED,1097,plots\test3_50\1097_chrom412_uniconazole-2_RED.png
test3_10,paclobutrazol-1,315,2,1,0,1,RED,1098,plots\test3_10\1098_chrom315_paclobutrazol-1_RED.png
test3_14,metaflumizone-2,648,1,1,0,0,GREEN,1099,plots\test3_14\1099_chrom648_metaflumizone-2_GREEN.png
test3_16,aldicarb sulfoxide-1,11,3,1,0,2,RED,1100,plots\test3_16\1100_chrom011_aldicarb sulfoxide-1_RED.png
test3_34,zoxamide-2,480,1,1,0,0,GREEN,1101,plots\test3_34\1101_chrom480_zoxamide-2_GREEN.png
test3_45,forchlorfenuron-1,213,1,1,0,0,GREEN,1102,plots\test3_45\1102_chrom213_forchlorfenuron-1_GREEN.png
test3_29,terbufos sulfone-2,278,2,1,0,1,RED,1103,plots\test3_29\1103_chrom278_terbufos sulfone-2_RED.png
test3_15,metazosulfuron-1,241,1,1,0,0,GREEN,1104,plots\test3_15\1104_chrom241_metazosulfuron-1_GREEN.png
test3_11,metolcarb-1,101,2,1,0,2,RED,1105,plots\test3_11\1105_chrom101_metolcarb-1_RED.png
test3_4,phosphamidon-2,104,2,1,0,1,RED,1106,plots\test3_4\1106_chrom104_phosphamidon-2_RED.png
test3_40,carbofuran-2,136,1,1,0,0,GREEN,1107,plots\test3_40\1107_chrom136_carbofuran-2_GREEN.png
test3_7,fluopyram-1,371,1,1,0,0,GREEN,1108,plots\test3_7\1108_chrom371_fluopyram-1_GREEN.png
test3_38,mefenacet-2,356,1,1,0,0,GREEN,1109,plots\test3_38\1109_chrom356_mefenacet-2_GREEN.png
test3_16,chromafenozide-2,408,4,1,2,1,RED,1110,plots\test3_16\1110_chrom408_chromafenozide-2_RED.png
test3_22,teflubenzuron-1,601,3,0,0,3,RED,1111,plots\test3_22\1111_chrom601_teflubenzuron-1_RED.png
test3_29,chlorbenzuron-1,441,1,1,0,0,GREEN,1112,plots\test3_29\1112_chrom441_chlorbenzuron-1_GREEN.png
test3_46,quizalofop-ethyl-2,594,1,1,0,0,GREEN,1113,plots\test3_46\1113_chrom594_quizalofop-ethyl-2_GREEN.png
test3_25,pyraflufen-ethyl-2,500,1,1,0,0,GREEN,1114,plots\test3_25\1114_chrom500_pyraflufen-ethyl-2_GREEN.png
test3_7,fenbuconazole-1,415,1,1,0,0,GREEN,1115,plots\test3_7\1115_chrom415_fenbuconazole-1_GREEN.png
test3_51,tebufenozide-2,464,1,1,0,0,GREEN,1116,plots\test3_51\1116_chrom464_tebufenozide-2_GREEN.png
test3_15,uniconazole-2,412,2,1,0,1,RED,1117,plots\test3_15\1117_chrom412_uniconazole-2_RED.png
test3_42,fenbuconazole-2,416,1,1,0,0,GREEN,1118,plots\test3_42\1118_chrom416_fenbuconazole-2_GREEN.png
test3_22,oxydemeton-methyl-2,20,2,1,0,2,RED,1119,plots\test3_22\1119_chrom020_oxydemeton-methyl-2_RED.png
test3_19,trichlorfon-1,59,1,1,0,1,YELLOW,1120,plots\test3_19\1120_chrom059_trichlorfon-1_YELLOW.png
test3_11,propaquizafop-1,625,1,1,0,0,GREEN,1121,plots\test3_11\1121_chrom625_propaquizafop-1_GREEN.png
test3_43,molinate-2,314,1,1,0,0,GREEN,1122,plots\test3_43\1122_chrom314_molinate-2_GREEN.png
test3_26,propisochlor-1,397,2,1,1,0,GREEN,1123,plots\test3_26\1123_chrom397_propisochlor-1_GREEN.png
test3_9,thiabendazole-2,94,1,1,0,0,GREEN,1124,plots\test3_9\1124_chrom094_thiabendazole-2_GREEN.png
test3_3,pyriftalid-2,272,1,1,0,0,GREEN,1125,plots\test3_3\1125_chrom272_pyriftalid-2_GREEN.png
test3_29,metazachlor-2,208,1,1,0,0,GREEN,1126,plots\test3_29\1126_chrom208_metazachlor-2_GREEN.png
test3_55,terbuthylazine-1,295,1,1,0,0,GREEN,1127,plots\test3_55\1127_chrom295_terbuthylazine-1_GREEN.png
test3_44,piperonyl butoxide-1,637,1,1,0,0,GREEN,1128,plots\test3_44\1128_chrom637_piperonyl butoxide-1_GREEN.png
test3_21,cyflumetofen-2,610,1,1,0,0,GREEN,1129,plots\test3_21\1129_chrom610_cyflumetofen-2_GREEN.png
test3_30,pirimicarb-2,168,1,1,0,0,GREEN,1130,plots\test3_30\1130_chrom168_pirimicarb-2_GREEN.png
test3_52,fensulfothion oxon-2,86,1,1,0,0,GREEN,1131,plots\test3_52\1131_chrom086_fensulfothion oxon-2_GREEN.png
test3_16,penthiopyrad-2,482,1,1,0,0,GREEN,1132,plots\test3_16\1132_chrom482_penthiopyrad-2_GREEN.png
test3_33,dicrotophos-1,33,1,1,0,0,GREEN,1133,plots\test3_33\1133_chrom033_dicrotophos-1_GREEN.png
test3_28,formothion-1,95,1,1,0,0,GREEN,1134,plots\test3_28\1134_chrom095_formothion-1_GREEN.png
test3_5,fensulfothion oxon sulfone-1,89,1,1,0,0,GREEN,1135,plots\test3_5\1135_chrom089_fensulfothion oxon sulfone-1_GREEN.png
test3_30,fenpropathrin-1,671,1,1,0,0,GREEN,1136,plots\test3_30\1136_chrom671_fenpropathrin-1_GREEN.png
test3_55,trichlorfon-2,60,1,1,0,0,GREEN,1137,plots\test3_55\1137_chrom060_trichlorfon-2_GREEN.png
test3_37,bifenox-2,536,2,1,0,2,RED,1138,plots\test3_37\1138_chrom536_bifenox-2_RED.png
test3_45,imidaclothiz-2,46,1,1,0,0,GREEN,1139,plots\test3_45\1139_chrom046_imidaclothiz-2_GREEN.png
test3_56,dimepiperate-2,544,1,1,0,0,GREEN,1140,plots\test3_56\1140_chrom544_dimepiperate-2_GREEN.png
test3_34,napropamide-2,388,1,1,0,0,GREEN,1141,plots\test3_34\1141_chrom388_napropamide-2_GREEN.png
test3_42,propoxur-2,130,1,1,0,0,GREEN,1142,plots\test3_42\1142_chrom130_propoxur-2_GREEN.png
test3_26,phosfolan-methyl-2,32,1,1,0,0,GREEN,1143,plots\test3_26\1143_chrom032_phosfolan-methyl-2_GREEN.png
test3_47,boscalid-2,306,1,1,0,0,GREEN,1144,plots\test3_47\1144_chrom306_boscalid-2_GREEN.png
test3_20,oxaziclomefone-2,598,1,1,0,0,GREEN,1145,plots\test3_20\1145_chrom598_oxaziclomefone-2_GREEN.png
test3_21,diuron-2,206,1,1,0,0,GREEN,1146,plots\test3_21\1146_chrom206_diuron-2_GREEN.png
test3_7,diethyl aminoethyl hexanoate-2,54,1,1,0,0,GREEN,1147,plots\test3_7\1147_chrom054_diethyl aminoethyl hexanoate-2_GREEN.png
test3_40,propamocarb-2,4,1,1,0,0,GREEN,1148,plots\test3_40\1148_chrom004_propamocarb-2_GREEN.png
test3_16,triazophos-2,362,1,1,0,0,GREEN,1149,plots\test3_16\1149_chrom362_triazophos-2_GREEN.png
test3_28,oxamyl oxime-2,10,1,1,0,0,GREEN,1150,plots\test3_28\1150_chrom010_oxamyl oxime-2_GREEN.png
test3_33,spirodiclofen-2,684,1,1,0,0,GREEN,1151,plots\test3_33\1151_chrom684_spirodiclofen-2_GREEN.png
test3_47,spinosad A-2,556,1,1,0,0,GREEN,1152,plots\test3_47\1152_chrom556_spinosad A-2_GREEN.png
