"sample_id","uid","ai_chrom_index","n_ai_peaks","n_trad_peaks","n_ignored_weak","n_review_required","channel_alert_level","random_order","plot_path","review_filename","source_absolute_path","review_absolute_path"
"test3_12","tebufenozide-2","464","3","1","1","1","RED","816","plots\test3_12\0816_chrom464_tebufenozide-2_RED.png","test3_12_0816_chrom464_tebufenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_12\0816_chrom464_tebufenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_12_0816_chrom464_tebufenozide-2_RED.png"
"test3_4","dimepiperate-2","544","6","1","0","6","RED","823","plots\test3_4\0823_chrom544_dimepiperate-2_RED.png","test3_4_0823_chrom544_dimepiperate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_4\0823_chrom544_dimepiperate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_4_0823_chrom544_dimepiperate-2_RED.png"
"test3_15","phenthoate-2","452","2","1","0","1","RED","827","plots\test3_15\0827_chrom452_phenthoate-2_RED.png","test3_15_0827_chrom452_phenthoate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\0827_chrom452_phenthoate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_0827_chrom452_phenthoate-2_RED.png"
"test3_11","oxaziclomefone-2","598","2","1","0","1","RED","829","plots\test3_11\0829_chrom598_oxaziclomefone-2_RED.png","test3_11_0829_chrom598_oxaziclomefone-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_11\0829_chrom598_oxaziclomefone-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_11_0829_chrom598_oxaziclomefone-2_RED.png"
"test3_36","terbufos sulfone-2","278","3","1","1","1","RED","836","plots\test3_36\0836_chrom278_terbufos sulfone-2_RED.png","test3_36_0836_chrom278_terbufos sulfone-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_36\0836_chrom278_terbufos sulfone-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_36_0836_chrom278_terbufos sulfone-2_RED.png"
"test3_7","bendiocarb-2","126","1","1","0","1","YELLOW","838","plots\test3_7\0838_chrom126_bendiocarb-2_YELLOW.png","test3_7_0838_chrom126_bendiocarb-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_7\0838_chrom126_bendiocarb-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_7_0838_chrom126_bendiocarb-2_YELLOW.png"
"test3_7","spirodiclofen-1","683","2","1","0","2","RED","842","plots\test3_7\0842_chrom683_spirodiclofen-1_RED.png","test3_7_0842_chrom683_spirodiclofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_7\0842_chrom683_spirodiclofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_7_0842_chrom683_spirodiclofen-1_RED.png"
"test3_48","Diclobutrazol-2","450","3","1","0","2","RED","847","plots\test3_48\0847_chrom450_Diclobutrazol-2_RED.png","test3_48_0847_chrom450_Diclobutrazol-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_48\0847_chrom450_Diclobutrazol-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_48_0847_chrom450_Diclobutrazol-2_RED.png"
"test3_13","chlorpyrifos-methyl-2","518","2","1","0","1","RED","850","plots\test3_13\0850_chrom518_chlorpyrifos-methyl-2_RED.png","test3_13_0850_chrom518_chlorpyrifos-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_13\0850_chrom518_chlorpyrifos-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_13_0850_chrom518_chlorpyrifos-methyl-2_RED.png"
"test3_36","clethodim sulfoxide-2","238","1","1","0","1","YELLOW","858","plots\test3_36\0858_chrom238_clethodim sulfoxide-2_YELLOW.png","test3_36_0858_chrom238_clethodim sulfoxide-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_36\0858_chrom238_clethodim sulfoxide-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_36_0858_chrom238_clethodim sulfoxide-2_YELLOW.png"
"test3_26","carbendazim-2","56","3","1","0","3","RED","860","plots\test3_26\0860_chrom056_carbendazim-2_RED.png","test3_26_0860_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_26\0860_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_26_0860_chrom056_carbendazim-2_RED.png"
"test3_43","sedaxane-2","346","2","1","0","1","RED","874","plots\test3_43\0874_chrom346_sedaxane-2_RED.png","test3_43_0874_chrom346_sedaxane-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_43\0874_chrom346_sedaxane-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_43_0874_chrom346_sedaxane-2_RED.png"
"test3_21","iprodione-2","394","2","1","0","1","RED","878","plots\test3_21\0878_chrom394_iprodione-2_RED.png","test3_21_0878_chrom394_iprodione-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_21\0878_chrom394_iprodione-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_21_0878_chrom394_iprodione-2_RED.png"
"test3_24","carbendazim-2","56","2","1","0","2","RED","883","plots\test3_24\0883_chrom056_carbendazim-2_RED.png","test3_24_0883_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_24\0883_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_24_0883_chrom056_carbendazim-2_RED.png"
"test3_33","methamidophos-2","2","2","1","1","1","YELLOW","890","plots\test3_33\0890_chrom002_methamidophos-2_YELLOW.png","test3_33_0890_chrom002_methamidophos-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_33\0890_chrom002_methamidophos-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_33_0890_chrom002_methamidophos-2_YELLOW.png"
"test3_3","imidaclothiz-1","45","4","1","0","4","RED","891","plots\test3_3\0891_chrom045_imidaclothiz-1_RED.png","test3_3_0891_chrom045_imidaclothiz-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_3\0891_chrom045_imidaclothiz-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_3_0891_chrom045_imidaclothiz-1_RED.png"
"test3_8","3-hydroxy carbofuran-2","52","2","1","0","1","RED","900","plots\test3_8\0900_chrom052_3-hydroxy carbofuran-2_RED.png","test3_8_0900_chrom052_3-hydroxy carbofuran-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_8\0900_chrom052_3-hydroxy carbofuran-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_8_0900_chrom052_3-hydroxy carbofuran-2_RED.png"
"test3_32","fenhexamid-2","366","1","1","0","1","YELLOW","905","plots\test3_32\0905_chrom366_fenhexamid-2_YELLOW.png","test3_32_0905_chrom366_fenhexamid-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_32\0905_chrom366_fenhexamid-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_32_0905_chrom366_fenhexamid-2_YELLOW.png"
"test3_26","propargite-2","666","2","1","0","1","RED","907","plots\test3_26\0907_chrom666_propargite-2_RED.png","test3_26_0907_chrom666_propargite-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_26\0907_chrom666_propargite-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_26_0907_chrom666_propargite-2_RED.png"
"test3_42","sethoxydim-2","608","1","1","0","1","YELLOW","910","plots\test3_42\0910_chrom608_sethoxydim-2_YELLOW.png","test3_42_0910_chrom608_sethoxydim-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_42\0910_chrom608_sethoxydim-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_42_0910_chrom608_sethoxydim-2_YELLOW.png"
"test3_14","propyzamide-2","308","1","1","0","1","YELLOW","913","plots\test3_14\0913_chrom308_propyzamide-2_YELLOW.png","test3_14_0913_chrom308_propyzamide-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_14\0913_chrom308_propyzamide-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_14_0913_chrom308_propyzamide-2_YELLOW.png"
"test3_37","triazophos-1","361","2","1","0","1","RED","914","plots\test3_37\0914_chrom361_triazophos-1_RED.png","test3_37_0914_chrom361_triazophos-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_37\0914_chrom361_triazophos-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_37_0914_chrom361_triazophos-1_RED.png"
"test3_16","teflubenzuron-2","602","4","1","0","4","RED","918","plots\test3_16\0918_chrom602_teflubenzuron-2_RED.png","test3_16_0918_chrom602_teflubenzuron-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_16\0918_chrom602_teflubenzuron-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_16_0918_chrom602_teflubenzuron-2_RED.png"
"test3_7","etrimfos-1","455","2","1","0","1","RED","924","plots\test3_7\0924_chrom455_etrimfos-1_RED.png","test3_7_0924_chrom455_etrimfos-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_7\0924_chrom455_etrimfos-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_7_0924_chrom455_etrimfos-1_RED.png"
"test3_22","paclobutrazol-1","315","2","1","0","2","RED","925","plots\test3_22\0925_chrom315_paclobutrazol-1_RED.png","test3_22_0925_chrom315_paclobutrazol-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_22\0925_chrom315_paclobutrazol-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_22_0925_chrom315_paclobutrazol-1_RED.png"
"test3_9","terbufos sulfone-2","278","1","1","0","1","YELLOW","931","plots\test3_9\0931_chrom278_terbufos sulfone-2_YELLOW.png","test3_9_0931_chrom278_terbufos sulfone-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_9\0931_chrom278_terbufos sulfone-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_9_0931_chrom278_terbufos sulfone-2_YELLOW.png"
"test3_5","spirotetramat-2","404","1","1","0","1","YELLOW","933","plots\test3_5\0933_chrom404_spirotetramat-2_YELLOW.png","test3_5_0933_chrom404_spirotetramat-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_5\0933_chrom404_spirotetramat-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_5_0933_chrom404_spirotetramat-2_YELLOW.png"
"test3_11","picoxystrobin-2","458","3","1","0","3","RED","934","plots\test3_11\0934_chrom458_picoxystrobin-2_RED.png","test3_11_0934_chrom458_picoxystrobin-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_11\0934_chrom458_picoxystrobin-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_11_0934_chrom458_picoxystrobin-2_RED.png"
"test3_29","sedaxane-2","346","2","1","0","1","RED","936","plots\test3_29\0936_chrom346_sedaxane-2_RED.png","test3_29_0936_chrom346_sedaxane-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_29\0936_chrom346_sedaxane-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_29_0936_chrom346_sedaxane-2_RED.png"
"test3_28","chlorpyrifos-methyl-2","518","2","1","0","1","RED","937","plots\test3_28\0937_chrom518_chlorpyrifos-methyl-2_RED.png","test3_28_0937_chrom518_chlorpyrifos-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_28\0937_chrom518_chlorpyrifos-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_28_0937_chrom518_chlorpyrifos-methyl-2_RED.png"
"test3_3","pyrisoxazole-1","303","2","1","0","1","RED","939","plots\test3_3\0939_chrom303_pyrisoxazole-1_RED.png","test3_3_0939_chrom303_pyrisoxazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_3\0939_chrom303_pyrisoxazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_3_0939_chrom303_pyrisoxazole-1_RED.png"
"test3_14","cyflumetofen-1","609","5","1","2","2","RED","948","plots\test3_14\0948_chrom609_cyflumetofen-1_RED.png","test3_14_0948_chrom609_cyflumetofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_14\0948_chrom609_cyflumetofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_14_0948_chrom609_cyflumetofen-1_RED.png"
"test3_55","carbendazim-2","56","2","1","0","1","RED","949","plots\test3_55\0949_chrom056_carbendazim-2_RED.png","test3_55_0949_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_55\0949_chrom056_carbendazim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_55_0949_chrom056_carbendazim-2_RED.png"
"test3_13","flumetralin-2","664","2","1","0","1","RED","952","plots\test3_13\0952_chrom664_flumetralin-2_RED.png","test3_13_0952_chrom664_flumetralin-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_13\0952_chrom664_flumetralin-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_13_0952_chrom664_flumetralin-2_RED.png"
"test3_13","amisulbrom-1","567","2","1","0","1","RED","956","plots\test3_13\0956_chrom567_amisulbrom-1_RED.png","test3_13_0956_chrom567_amisulbrom-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_13\0956_chrom567_amisulbrom-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_13_0956_chrom567_amisulbrom-1_RED.png"
"test3_15","methamidophos-2","2","3","1","0","3","RED","978","plots\test3_15\0978_chrom002_methamidophos-2_RED.png","test3_15_0978_chrom002_methamidophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\0978_chrom002_methamidophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_0978_chrom002_methamidophos-2_RED.png"
"test3_8","phosphamidon-1","103","1","1","0","1","YELLOW","981","plots\test3_8\0981_chrom103_phosphamidon-1_YELLOW.png","test3_8_0981_chrom103_phosphamidon-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_8\0981_chrom103_phosphamidon-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_8_0981_chrom103_phosphamidon-1_YELLOW.png"
"test3_15","sedaxane-1","345","2","1","0","1","RED","982","plots\test3_15\0982_chrom345_sedaxane-1_RED.png","test3_15_0982_chrom345_sedaxane-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\0982_chrom345_sedaxane-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_0982_chrom345_sedaxane-1_RED.png"
"test3_3","methoxyfenozide-2","368","3","1","0","3","RED","996","plots\test3_3\0996_chrom368_methoxyfenozide-2_RED.png","test3_3_0996_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_3\0996_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_3_0996_chrom368_methoxyfenozide-2_RED.png"
